employee_count_est,company_age_years,is_active,is_for_profit,cb_rank_log,has_funding,funding_total_usd,num_funding_rounds,active_tech_count,semrush_visits_latest_month,monthly_visits_growth,num_contacts,num_employee_profiles,num_news,num_investors,it_spend_usd,num_current_positions,has_news,news_count,active_hiring,recent_funding_event,web_visits_30d,email_engagement_score,crm_completeness_pct,days_since_last_contact,reply_rate_pct,deal_potential_usd,intent_score,lead_score,converted,country_code_enc,region_enc,industry_enc,employee_range_enc,ipo_status_enc,log_funding_total_usd,log_semrush_visits_latest_month,log_web_visits_30d,log_deal_potential_usd,log_it_spend_usd,log_num_contacts
30.0,8.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1626,20.5,43.0,354,7.88,38323,31.9,22.3,0,65,5,208,9,0,0.0,7.370545453709571,7.394493107219038,10.553831610770764,12.181700544070624,1.791759469228055
30.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,1,1,0,0,1593,26.2,53.0,348,4.0,25071,28.7,23.09,0,7,5,152,9,0,0.0,7.370545453709571,7.374001859350161,10.129506964595802,12.181700544070624,1.791759469228055
5.0,13.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1612,27.0,37.0,320,3.47,30404,36.0,23.74,0,11,4,51,0,0,0.0,7.370545453709571,7.385851078125209,10.32236234755421,12.181700544070624,1.791759469228055
5.0,20.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1622,41.5,37.6,67,11.81,20560,32.9,28.09,0,65,5,76,0,0,0.0,7.370545453709571,7.392031567514591,9.9311513565186,12.181700544070624,1.791759469228055
30.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1607,26.8,52.1,27,6.3,30896,42.3,42.2,1,65,5,219,4,0,0.0,7.370545453709571,7.382746449738912,10.338414370793911,12.181700544070624,1.791759469228055
30.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1588,20.6,43.6,273,14.74,25827,46.6,38.38,0,65,5,106,4,0,0.0,7.370545453709571,7.370860166536716,10.159214453746358,12.181700544070624,1.791759469228055
75.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1613,22.5,55.0,281,9.64,48453,36.9,25.45,0,45,5,67,8,0,0.0,7.370545453709571,7.3864708488298945,10.788370173250604,12.181700544070624,1.791759469228055
5.0,34.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,2142,12.0,38.6,359,8.13,15920,37.0,22.36,0,65,5,33,0,0,0.0,7.370545453709571,7.669961995473577,9.675394271496003,12.181700544070624,1.791759469228055
30.0,2.0,1,1,13.986846812136628,1,5307390,1,7.0,1587.5,-0.120360248,5.0,0,3.0,5.0,195183.5,1.0,1,1,1,1,1599,59.8,43.6,310,35.1,26059,65.7,65.62,1,28,2,120,4,0,15.484610935372684,7.370545453709571,7.377758908227872,10.168156850678836,12.181700544070624,1.791759469228055
30.0,14.0,1,0,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1594,27.2,36.6,118,25.11,46112,49.4,41.17,0,66,5,223,9,0,0.0,7.370545453709571,7.374629015218945,10.738850184893042,12.181700544070624,1.791759469228055
30.0,5.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1622,24.3,44.1,133,23.49,25978,43.2,40.05,0,3,3,104,4,0,0.0,7.370545453709571,7.392031567514591,10.16504379833675,12.181700544070624,1.791759469228055
5.0,35.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1619,15.3,32.2,128,0.0,12419,22.1,22.04,0,65,5,76,0,0,0.0,7.370545453709571,7.390181428226429,9.42706335548747,12.181700544070624,1.791759469228055
30.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,1,1707,37.2,40.1,7,21.95,25182,61.4,61.44,1,65,5,99,4,0,0.0,7.370545453709571,7.443078374348516,10.133924442677802,12.181700544070624,1.791759469228055
5.0,1.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1590,28.4,32.5,50,16.63,12724,48.3,41.67,0,66,5,187,0,0,0.0,7.370545453709571,7.372118028337787,9.451323841418724,12.181700544070624,1.791759469228055
30.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1647,23.6,49.6,340,8.23,26767,53.7,39.7,0,65,5,153,4,0,0.0,7.370545453709571,7.4073177104694174,10.194962423226606,12.181700544070624,1.791759469228055
5.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1636,46.7,49.7,280,5.37,16381,60.5,44.19,1,66,5,4,0,0,0.0,7.370545453709571,7.400620577371135,9.703938450075547,12.181700544070624,1.791759469228055
30.0,25.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1603,11.4,30.2,174,6.58,27990,14.4,19.31,0,41,1,137,4,0,0.0,7.370545453709571,7.38025578842646,10.239638308916676,12.181700544070624,1.791759469228055
5.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1620,20.4,54.7,182,7.84,18210,53.6,29.91,0,65,5,153,0,0,0.0,7.370545453709571,7.390798521735676,9.80978108609582,12.181700544070624,1.791759469228055
30.0,8.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,1,1681,36.5,64.0,191,38.56,26800,67.7,62.0,1,65,5,104,4,0,0.0,7.370545453709571,7.427738840532894,10.196194479235656,12.181700544070624,1.791759469228055
30.0,14.0,1,0,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1661,13.7,44.4,248,18.84,26912,35.9,36.0,0,66,5,223,9,0,0.0,7.370545453709571,7.415776975415394,10.200364720227393,12.181700544070624,1.791759469228055
5.0,14.0,1,0,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1591,24.8,38.9,234,14.6,53525,42.6,26.16,0,66,5,223,0,0,0.0,7.370545453709571,7.372746366404328,10.887922796141838,12.181700544070624,1.791759469228055
5.0,1.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,1,1656,9.4,66.6,82,21.78,30438,44.5,44.34,0,21,2,46,0,0,0.0,7.370545453709571,7.412764017426562,10.32347995992483,12.181700544070624,1.791759469228055
30.0,2.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1605,28.2,33.4,92,0.0,30258,21.8,23.85,0,65,5,6,4,0,0.0,7.370545453709571,7.381501894506707,10.31754893986965,12.181700544070624,1.791759469228055
5.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1609,20.4,44.2,311,19.11,24049,48.4,38.26,0,65,5,19,0,0,0.0,7.370545453709571,7.383989457978509,10.087890275533908,12.181700544070624,1.791759469228055
5.0,24.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1609,36.9,45.4,267,21.67,12424,53.6,41.65,1,65,5,75,0,0,0.0,7.370545453709571,7.383989457978509,9.427465850964827,12.181700544070624,1.791759469228055
5.0,7.0,0,0,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1603,31.1,54.8,119,6.96,13127,18.7,16.87,0,27,1,213,0,0,0.0,7.370545453709571,7.38025578842646,9.482502632769927,12.181700544070624,1.791759469228055
5.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1707,28.6,46.9,70,12.25,13818,43.3,29.64,0,65,5,24,0,0,0.0,7.370545453709571,7.443078374348516,9.533799735803484,12.181700544070624,1.791759469228055
5.0,7.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1605,22.5,40.0,16,4.38,13142,31.0,26.69,0,65,5,76,0,0,0.0,7.370545453709571,7.381501894506707,9.483644576482009,12.181700544070624,1.791759469228055
5.0,28.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1591,27.7,36.4,252,17.73,12552,40.2,37.52,0,65,5,220,0,0,0.0,7.370545453709571,7.372746366404328,9.437714959818209,12.181700544070624,1.791759469228055
30.0,34.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1598,24.2,41.3,121,14.13,30360,50.6,41.45,0,68,0,71,9,0,0.0,7.370545453709571,7.377133712833954,10.320914169043537,12.181700544070624,1.791759469228055
30.0,33.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1613,44.7,35.9,9,26.9,48587,49.5,44.39,1,65,5,90,4,0,0.0,7.370545453709571,7.3864708488298945,10.791131865820162,12.181700544070624,1.791759469228055
30.0,11.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1714,13.0,44.4,286,9.21,27683,32.8,22.82,0,65,5,153,4,0,0.0,7.370545453709571,7.44716835960004,10.228609907961754,12.181700544070624,1.791759469228055
30.0,1.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,1,1637,9.6,39.5,315,14.42,32640,71.0,44.29,0,61,1,169,4,0,0.0,7.370545453709571,7.401231264413015,10.393324445863634,12.181700544070624,1.791759469228055
5.0,15.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1593,26.7,32.0,325,14.26,15055,27.4,21.51,0,65,5,6,0,0,0.0,7.370545453709571,7.374001859350161,9.61953186182516,12.181700544070624,1.791759469228055
30.0,14.0,1,0,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,2422,12.0,54.0,272,1.33,26296,27.1,22.97,0,66,5,223,4,0,0.0,7.370545453709571,7.792761720816526,10.177210143218492,12.181700544070624,1.791759469228055
30.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1617,20.5,40.0,305,15.07,36593,43.2,36.98,0,65,5,148,4,0,0.0,7.370545453709571,7.388946097618437,10.50763957152451,12.181700544070624,1.791759469228055
5.0,23.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1723,15.6,33.9,292,17.34,12609,50.2,37.65,0,65,5,71,0,0,0.0,7.370545453709571,7.452402451223638,9.442245428958966,12.181700544070624,1.791759469228055
5.0,7.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1603,25.2,42.7,209,17.75,12441,20.8,34.49,0,65,5,14,0,0,0.0,7.370545453709571,7.38025578842646,9.428833125074965,12.181700544070624,1.791759469228055
5.0,8.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1632,29.2,44.5,217,17.42,12601,44.9,39.77,1,65,5,4,0,0,0.0,7.370545453709571,7.398174092970465,9.441610810502,12.181700544070624,1.791759469228055
5.0,26.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1658,22.4,30.0,240,0.0,22984,34.2,23.49,0,65,5,75,0,0,0.0,7.370545453709571,7.413970290190444,10.042597108240328,12.181700544070624,1.791759469228055
30.0,28.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1712,39.5,46.7,199,17.44,28156,48.7,42.03,0,65,5,4,4,0,0.0,7.370545453709571,7.44600149832412,10.24555127050591,12.181700544070624,1.791759469228055
30.0,30.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1685,35.3,35.6,215,20.5,30003,39.9,38.72,0,55,2,8,4,0,0.0,7.370545453709571,7.430114138561801,10.309085985089528,12.181700544070624,1.791759469228055
5.0,11.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1661,28.1,57.7,204,20.36,49137,46.4,41.21,0,65,5,17,0,0,0.0,7.370545453709571,7.415776975415394,10.8023879452062,12.181700544070624,1.791759469228055
75.0,42.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,1,1,0,0,1600,18.0,48.2,215,0.0,47779,44.4,26.85,0,65,5,175,8,0,0.0,7.370545453709571,7.378383712996714,10.7743624208798,12.181700544070624,1.791759469228055
175.0,10.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1596,25.1,40.8,79,1.72,115406,32.8,26.51,0,0,1,10,3,0,0.0,7.370545453709571,7.375882148215011,11.656220289795336,12.181700544070624,1.791759469228055
5.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1620,32.7,38.0,266,0.0,13904,35.8,25.1,0,65,5,183,0,0,0.0,7.370545453709571,7.390798521735676,9.540003766668065,12.181700544070624,1.791759469228055
5.0,0.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1668,31.3,43.2,34,16.7,13568,49.4,43.3,1,66,5,217,0,0,0.0,7.370545453709571,7.419979923661835,9.515543058145951,12.181700544070624,1.791759469228055
30.0,31.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1601,15.3,48.9,288,0.0,28126,23.7,21.5,0,65,5,165,4,0,0.0,7.370545453709571,7.379008127628304,10.244485248089555,12.181700544070624,1.791759469228055
30.0,20.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1686,10.1,43.8,17,0.0,29017,36.9,26.97,0,65,5,69,4,0,0.0,7.370545453709571,7.430707082545968,10.27567160607563,12.181700544070624,1.791759469228055
5.0,8.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1764,15.5,42.3,164,11.67,14432,50.8,40.21,0,46,2,9,0,0,0.0,7.370545453709571,7.475905969367397,9.577272530367564,12.181700544070624,1.791759469228055
30.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1592,26.7,44.5,12,0.0,32205,27.6,26.84,0,65,5,70,9,0,0.0,7.370545453709571,7.373374309910049,10.379908049577942,12.181700544070624,1.791759469228055
30.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1593,25.8,39.2,201,4.86,28146,29.0,24.02,0,65,5,90,4,0,0.0,7.370545453709571,7.374001859350161,10.245196055952588,12.181700544070624,1.791759469228055
30.0,26.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1603,25.8,41.3,228,0.0,26969,15.3,21.08,0,65,5,153,4,0,0.0,7.370545453709571,7.38025578842646,10.202480416133776,12.181700544070624,1.791759469228055
75.0,10.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1619,18.7,27.3,345,7.43,48855,32.5,21.1,0,21,2,36,8,0,0.0,7.370545453709571,7.390181428226429,10.796632474902973,12.181700544070624,1.791759469228055
5.0,1.0,1,1,13.986846812136628,1,539000,1,7.0,1587.5,-0.120360248,5.0,0,3.0,4.0,195183.5,1.0,1,1,1,0,1596,59.1,51.8,0,13.01,16521,51.6,52.63,1,21,2,223,0,0,13.197472705176985,7.370545453709571,7.375882148215011,9.712448105122451,12.181700544070624,1.791759469228055
30.0,11.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1740,25.2,46.4,318,11.88,25148,42.3,37.68,0,65,5,6,4,0,0.0,7.370545453709571,7.462214939768189,10.132573413305968,12.181700544070624,1.791759469228055
30.0,20.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1625,29.6,37.8,216,2.7,25354,29.6,24.22,0,65,5,137,4,0,0.0,7.370545453709571,7.3938782901077555,10.14073122822912,12.181700544070624,1.791759469228055
5.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1608,29.6,59.2,33,14.7,13977,38.3,42.17,1,65,5,4,0,0,0.0,7.370545453709571,7.383368146992383,9.545239944037077,12.181700544070624,1.791759469228055
30.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1589,13.9,44.7,358,7.96,31509,23.6,20.04,0,10,1,165,9,0,0.0,7.370545453709571,7.371489295214277,10.35806023475132,12.181700544070624,1.791759469228055
30.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1590,25.9,35.7,265,11.59,98941,26.7,22.41,0,65,5,107,9,0,0.0,7.370545453709571,7.372118028337787,11.502289098848667,12.181700544070624,1.791759469228055
30.0,2.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1618,34.1,50.9,127,20.07,27106,43.2,41.65,1,65,5,210,4,0,0.0,7.370545453709571,7.389563953677635,10.207547276096449,12.181700544070624,1.791759469228055
30.0,2.0,1,1,13.986846812136628,1,0,1,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,1,4,1,1,1588,48.6,47.2,211,41.16,24967,77.7,68.54,1,65,5,159,4,0,0.0,7.370545453709571,7.370860166536716,10.125350283950617,12.181700544070624,1.791759469228055
30.0,14.0,1,0,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1679,20.8,47.2,262,8.38,25670,33.6,24.29,0,65,5,223,9,0,0.0,7.370545453709571,7.426549072397305,10.153117229086163,12.181700544070624,1.791759469228055
30.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1603,19.6,40.6,311,5.7,32768,26.2,21.45,0,65,5,204,9,0,0.0,7.370545453709571,7.38025578842646,10.397238225511654,12.181700544070624,1.791759469228055
30.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,4191,53.9,47.6,79,12.71,25454,47.0,46.33,1,3,3,1,4,0,0.0,7.370545453709571,8.340933226000878,10.144667466336436,12.181700544070624,1.791759469228055
30.0,19.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,2227,31.8,41.9,164,2.88,25179,36.9,27.3,0,46,2,68,4,0,0.0,7.370545453709571,7.708859601047175,10.13380530759834,12.181700544070624,1.791759469228055
5.0,29.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1602,37.2,48.4,251,17.7,20205,53.4,42.09,0,65,5,78,0,0,0.0,7.370545453709571,7.379632152609552,9.913734868987678,12.181700544070624,1.791759469228055
30.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1604,21.1,28.8,11,0.0,30746,22.0,23.93,0,65,5,136,4,0,0.0,7.370545453709571,7.380879035564116,10.333547707499672,12.181700544070624,1.791759469228055
5.0,23.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1676,30.1,40.5,303,6.14,12586,30.6,23.52,0,18,2,204,0,0,0.0,7.370545453709571,7.424761761823209,9.440419814291506,12.181700544070624,1.791759469228055
5.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1845,25.2,57.8,211,4.91,13037,28.4,25.34,0,65,5,99,0,0,0.0,7.370545453709571,7.520776415062797,9.475623449484484,12.181700544070624,1.791759469228055
5.0,12.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1589,20.3,37.9,281,1.36,31542,24.5,21.37,0,65,5,104,0,0,0.0,7.370545453709571,7.371489295214277,10.359106973305016,12.181700544070624,1.791759469228055
30.0,14.0,1,0,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,1,1,0,0,1588,17.0,39.2,111,0.0,35472,34.4,25.45,0,66,5,223,9,0,0.0,7.370545453709571,7.370860166536716,10.476527122708164,12.181700544070624,1.791759469228055
30.0,21.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1595,19.2,40.4,210,17.62,25253,25.4,22.61,0,65,5,126,4,0,0.0,7.370545453709571,7.375255778009754,10.136739837998626,12.181700544070624,1.791759469228055
30.0,4.0,1,0,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1635,0.0,34.3,238,0.0,24910,38.7,22.5,0,65,5,4,4,0,0.0,7.370545453709571,7.400009517162692,10.123064751970729,12.181700544070624,1.791759469228055
5.0,6.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1629,32.1,26.3,267,14.66,16718,52.7,39.47,0,65,5,217,0,0,0.0,7.370545453709571,7.396335293800808,9.724301076237646,12.181700544070624,1.791759469228055
30.0,5.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1687,15.1,42.2,297,11.11,26671,34.8,23.09,0,65,5,41,4,0,0.0,7.370545453709571,7.431299675155903,10.191369604990577,12.181700544070624,1.791759469228055
5.0,42.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1590,35.9,45.1,316,7.65,16174,40.6,26.24,0,65,5,76,0,0,0.0,7.370545453709571,7.372118028337787,9.6912221193691,12.181700544070624,1.791759469228055
175.0,10.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1588,30.2,43.6,57,12.63,104982,45.5,42.08,0,3,3,223,3,0,0.0,7.370545453709571,7.370860166536716,11.561553711269765,12.181700544070624,1.791759469228055
5.0,3.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1660,8.1,42.8,33,0.0,12969,26.3,24.34,0,60,1,76,0,0,0.0,7.370545453709571,7.415175109613295,9.47039427731049,12.181700544070624,1.791759469228055
30.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,1,1593,19.5,44.3,262,20.65,26318,32.6,38.68,0,65,5,153,4,0,0.0,7.370545453709571,7.374001859350161,10.178046390796494,12.181700544070624,1.791759469228055
30.0,0.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1588,19.5,52.2,364,1.8,25533,34.4,35.27,0,65,5,223,4,0,0.0,7.370545453709571,7.370860166536716,10.147766176380296,12.181700544070624,1.791759469228055
5.0,15.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1612,34.7,42.5,34,15.85,13075,51.2,43.91,1,65,5,10,0,0,0.0,7.370545453709571,7.385851078125209,9.478533767844102,12.181700544070624,1.791759469228055
5.0,8.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1653,22.9,39.4,270,5.17,19213,28.8,22.8,0,65,5,93,0,0,0.0,7.370545453709571,7.410951875583635,9.863394458969683,12.181700544070624,1.791759469228055
5.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,0,1604,39.6,41.8,226,20.35,15959,35.0,38.47,0,65,5,158,0,0,0.0,7.370545453709571,7.380879035564116,9.6778408710038,12.181700544070624,1.791759469228055
30.0,34.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1597,12.1,48.6,24,0.0,25045,25.2,25.07,0,18,2,76,4,0,0.0,7.370545453709571,7.37650812632622,10.12846941312398,12.181700544070624,1.791759469228055
30.0,9.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1603,20.3,55.3,233,3.38,33604,22.3,22.98,0,61,1,169,4,0,0.0,7.370545453709571,7.38025578842646,10.422430144404066,12.181700544070624,1.791759469228055
30.0,14.0,1,1,13.986846812136628,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1599,6.3,39.0,58,7.18,26522,8.6,19.93,0,65,5,76,4,0,0.0,7.370545453709571,7.377758908227872,10.185767560073916,12.181700544070624,1.791759469228055
